GR,Vp,RES,RHOB
73.8,1678.372,1.146433,1.93726
73.04629,1675.066,1.156185,1.950321
72.73976,1673.078,1.143711,1.95681
71.31161,1673.023,1.116676,1.970115
70.11533,1672.94,1.043091,1.968101
69.06558,1670.304,1.010082,1.95327
70.11545,1667.66,0.987329,1.942483
72.06545,1665.647,1.003153,1.933736
76.11474,1660.336,1.080534,1.94905
71.98706,1657.113,1.090565,1.9571
74.83706,1655.767,1.066014,1.957045
76.86903,1650.465,1.060807,1.948298
80.175,1644.585,1.106615,1.954856
77.77499,1641.105,1.118611,1.963942
75.74999,1637.581,1.123286,1.977504
79.49999,1635.784,1.121846,1.971926
80.1,1637.51,1.113732,1.977276
80.4,1646.239,1.101905,1.979843
80.1,1655.94,1.091021,1.98782
80.1,1661.293,1.081475,1.994648
82.05,1662.194,1.095805,1.980241
79.64294,1661.75,1.114,1.972132
74.84295,1659.52,1.059905,1.957378
68.09295,1657.295,1.00093,1.962438
64.5,1656.848,1.006583,1.95718
64.04328,1656.845,1.002088,1.960664
68.99328,1656.845,1.035533,1.966239
67.34328,1656.849,1.007787,1.97353
68.24999,1657.385,0.895938,1.972125
68.25,1660.026,0.822023,1.969631
71.6931,1662.119,0.747912,1.957637
74.68542,1665.321,0.717004,1.944716
71.16041,1673.555,0.675945,1.926156
74.01731,1678.328,0.695925,1.924301
75.675,1678.485,0.732546,1.933748
77.9929,1678.485,0.702982,1.945039
77.23578,1678.061,0.479305,1.961311
76.18578,1673.023,0.320824,1.969107
71.54287,1667.604,0.30948,1.969237
70.35,1663.484,0.584661,1.96286
70.64999,1662.89,0.668756,1.959682
76.57127,1664.173,0.676167,1.971637
73.27126,1654.716,0.659972,1.987449
71.61407,1655.831,0.392803,1.99218
72.73511,1659.237,0.459769,1.991311
79.48511,1659.57,0.660795,1.978198
78.88525,1659.57,0.913608,1.970083
78.44294,1659.57,1.012375,1.958664
73.03661,1659.57,1.121231,1.953745
76.63571,1659.606,1.122057,1.956629
74.87321,1661.074,1.121753,1.958183
76.5228,1665.669,1.133477,1.947949
72.62723,1668.574,1.158565,1.937726
72.03973,1669.715,1.220363,1.935556
71.74647,1670.237,1.227988,1.948649
73.54257,1667.48,1.231282,1.953035
70.34258,1661.005,1.232626,1.961636
71.24258,1655.228,1.227767,1.958774
70.19621,1651.265,1.220647,1.9573
78.13804,1650.058,1.219691,1.942132
79.93803,1646.924,1.215016,1.93362
81.59182,1645.572,1.224509,1.924079
75.44305,1643.581,1.225287,1.929688
72.88604,1641.945,1.232203,1.932153
71.83604,1644.832,1.215091,1.941473
73.19299,1647.658,1.172772,1.942999
72,1651.871,1.098562,1.945819
78.45,1654.852,1.088161,1.944619
79.5,1657.008,1.117853,1.948874
82.2,1659.181,1.183157,1.943241
70.64999,1659.298,1.210377,1.952383
73.35,1662.56,1.224052,1.952513
78.15,1664.438,1.231178,1.962921
86.69181,1667.463,1.23661,1.964294
83.23476,1667.595,1.251013,1.97534
78.88477,1666.915,1.251949,1.987445
73.19295,1660.549,1.251641,1.9931
79.34171,1652.874,1.243891,1.99769
81.21671,1644.632,1.246968,1.992334
83.46671,1639.321,1.25662,1.996184
77.62499,1638.398,1.254458,1.979252
76.64288,1633.288,1.25389,1.983482
78.74287,1629.269,1.252314,1.969076
77.99287,1627.478,1.245263,1.974164
75.8931,1627.483,1.229894,1.949983
72.2931,1629.92,1.215635,1.944422
71.98623,1635.864,1.20898,1.942554
72.13619,1643.057,1.214063,1.953843
71.38619,1646.321,1.21354,1.952017
73.94306,1646.796,1.213894,1.947793
75.3,1646.952,1.211785,1.93722
75.89999,1650.453,1.211101,1.940879
74.85,1652.763,1.220243,1.939167
77.69999,1654.439,1.218945,1.967782
76.42158,1655.233,1.231246,1.970171
76.11412,1655.108,1.236902,1.977395
70.70025,1653.484,1.234492,1.968884
68.67229,1652.454,1.241491,1.977626
67.77975,1652.426,1.237995,1.978749
67.04362,1652.43,1.255544,1.986415
74.24182,1653.139,1.256338,1.992986
73.47773,1656.457,1.267028,1.997591
73.69932,1658.048,1.266217,1.993176
69.65749,1658.082,1.271879,1.989692
72.36416,1656.657,1.278766,1.992046
75.4353,1649.608,1.280727,1.985161
73.3353,1641.882,1.275409,1.984965
68.24271,1634.764,1.268795,1.97304
67.94999,1630.799,1.271611,1.973764
71.25,1628.779,1.269942,1.973053
75.3,1627.445,1.268421,1.983388
71.85,1627.478,1.266695,1.982
73.19999,1629.185,1.2625,1.97552
71.24332,1630.121,1.266089,1.987013
72.74332,1629.748,1.259356,1.996113
71.98602,1629.582,1.264326,1.996925
74.68534,1631.419,1.268415,1.983515
78.13533,1639.37,1.272489,1.994661
80.24265,1652.737,1.274413,1.998312
85.94999,1661.446,1.264807,1.993727
84.59277,1662.733,1.25802,1.979399
87.44276,1662.609,1.25765,1.97512
79.93243,1659.602,1.262861,1.977118
80.0824,1657.93,1.262376,1.96956
71.3074,1657.987,1.27171,1.966133
72.40522,1660.308,1.267849,1.968493
76.45421,1660.981,1.263302,1.96989
84.24993,1659.261,1.266218,1.973459
91.11243,1664.797,1.264821,1.974466
93.82072,1667.521,1.265274,1.986297
91.94217,1667.595,1.268833,1.993181
88.03425,1667.595,1.276432,1.988762
84.13425,1667.595,1.272292,1.988641
88.34208,1667.595,1.270877,1.982435
90.44999,1667.595,1.271084,1.984837
93.74999,1667.595,1.27169,1.980167
95.39999,1667.595,1.269868,1.982696
105.15,1667.595,1.27276,1.989711
126.8857,1667.595,1.277292,1.995271
169.4857,1667.546,1.282125,1.993183
200.3671,1665.772,1.285133,1.988263
190.9314,1662.99,1.294492,1.986689
158.6695,1662.741,1.295192,1.988647
131.6766,1662.345,1.29301,1.99181
120.8766,1659.901,1.296129,1.986439
110.0884,1658.073,1.292783,1.978862
97.8,1657.275,1.288134,1.971079
89.69314,1657.271,1.28567,1.972602
86.39313,1657.938,1.286116,1.978804
79.93627,1662.398,1.288194,1.978046
77.69314,1664.181,1.2947,1.977862
70.64314,1664.196,1.29839,1.984494
70.95,1664.809,1.300253,1.995818
73.94265,1669.733,1.293248,2.002584
74.5362,1675.003,1.289934,2.011472
72.57977,1686.565,1.290321,2.016948
69.8871,1706.805,1.292387,2.001892
67.19355,1738.375,1.29123,2.016524
68.99999,1761.904,1.299883,2.019561
67.94999,1771.353,1.317692,1.990992
71.24999,1768.016,1.318689,1.916606
67.34377,1754.391,1.301551,1.855145
70.56877,1729.906,1.29503,1.892345
66.51878,1710.411,1.314121,1.924517
66.225,1695.861,1.310685,1.967717
63.14999,1677.686,1.28983,1.969411
68.25,1663.012,1.284072,1.986723
72.675,1650.924,1.28448,1.992227
72.375,1639.866,1.277932,1.974955
73.41757,1634.985,1.274834,1.959528
72.14257,1634.272,1.270643,1.958558
76.34257,1636.536,1.255385,1.971453
78.15,1639.177,1.25531,1.982121
74.394,1643.672,1.257425,1.975781
63.744,1650.951,1.257669,1.972434
59.98706,1657.242,1.263343,1.961558
62.61457,1657.914,1.262457,1.968686
65.61457,1657.914,1.266026,1.973586
62.71354,1657.914,1.267247,1.987565
61.02203,1657.914,1.269854,1.99483
64.92203,1657.914,1.26653,1.989452
66.32999,1657.914,1.267317,1.976726
67.12151,1657.914,1.273608,1.971905
67.11503,1657.914,1.274832,1.974621
66.89002,1657.914,1.280817,1.991249
68.46169,1657.914,1.274553,1.989228
68.53991,1657.914,1.282671,1.983733
68.91491,1657.914,1.282789,1.977708
67.27174,1657.914,1.284687,1.981656
66.52174,1657.914,1.289752,1.995784
65.4654,1658.045,1.292366,2.00506
64.86539,1661.412,1.291341,1.987793
67.48669,1666.424,1.294191,1.97876
65.68713,1667.587,1.281398,1.978614
66.88713,1667.595,1.288271,2.004679
64.03785,1667.669,1.301315,2.016178
69.58646,1670.033,1.317365,2.016793
71.38647,1672.453,1.32116,2.023777
72.73914,1674.316,1.323251,2.026006
71.38947,1677.136,1.310803,2.020274
70.48948,1677.382,1.305215,2.003866
68.39306,1676.172,1.299944,2.005796
68.09314,1670.977,1.294331,2.001675
67.48681,1666.445,1.295242,1.999903
69.4368,1663.411,1.292348,1.972478
69.88699,1664.983,1.288777,1.972023
68.24332,1670.826,1.27996,1.967882
69.74332,1676.908,1.280532,1.977279
67.8,1679.869,1.281518,1.972724
67.65,1683.077,1.288195,1.978626
63.59999,1683.579,1.297046,2.005723
66.89999,1688.064,1.299528,2.030117
68.55,1689.708,1.308975,2.056812
72.45,1691.354,1.319876,2.05706
70.05,1690.174,1.314943,2.047318
71.25,1686.129,1.306551,2.013624
70.35,1681.628,1.29571,1.990015
68.99999,1674.537,1.287311,1.98043
69.29999,1669.709,1.277256,1.973983
65.99999,1667.882,1.270473,1.962642
67.94999,1667.812,1.269195,1.962328
68.85,1667.882,1.276347,1.976457
72.74317,1669.826,1.272163,1.9884
69.5871,1673.585,1.267255,1.989902
65.82458,1675.542,1.266021,1.981252
63.87807,1675.511,1.26569,1.98578
66.13415,1674.308,1.262196,1.986986
69.43958,1673.109,1.277323,1.996321
72.89291,1673.623,1.281348,2.001678
73.79291,1675.416,1.293806,2.003512
72.89999,1675.605,1.294366,2.001189
71.39999,1674.628,1.301223,1.99792
67.94399,1671.009,1.30226,1.993663
66.444,1666.22,1.303542,1.993684
63.138,1664.646,1.305476,1.994669
63.444,1667.464,1.29968,2.001856
64.794,1668.088,1.298222,1.999004
65.1,1670.495,1.292267,1.992312
65.84344,1672.327,1.287282,1.983846
65.84344,1672.478,1.283861,1.987642
68.23647,1672.478,1.27791,1.99517
68.76133,1672.478,1.279476,1.993818
66.21133,1672.478,1.279139,1.992871
62.3183,1672.478,1.285934,1.993812
61.7219,1672.478,1.289526,1.996421
61.71541,1672.553,1.289148,1.995436
62.30957,1675.542,1.292094,1.991873
59.53766,1681.774,1.29789,1.99377
63.13676,1685.587,1.298858,1.979154
64.71761,1688.437,1.296299,1.97135
68.91071,1691.143,1.289072,1.962889
65.3181,1692.27,1.27031,1.973205
65.54309,1692.3,1.269768,1.966444
69.74206,1692.3,1.271239,1.96469
71.38515,1692.3,1.268249,1.963538
75.28515,1692.3,1.276314,1.972072
73.4931,1692.3,1.271101,1.970332
68.99422,1692.3,1.26441,1.959216
67.9369,1692.294,1.266937,1.95201
62.98691,1691.462,1.275347,1.952305
67.04269,1688.136,1.295455,1.969942
66.14999,1687.307,1.320207,1.984201
70.94254,1687.301,1.33407,1.990133
71.61754,1687.997,1.355928,1.985344
70.56754,1694.186,1.352834,1.982468
68.325,1697.253,1.36999,1.992421
71.25,1697.329,1.373365,1.99482
65.25,1697.329,1.385384,2.005233
63.14999,1697.712,1.387531,2.00507
56.7,1700.924,1.387115,2.013612
62.54625,1699.214,1.384592,2.005042
62.23995,1697.372,1.369154,2.001905
63.28361,1696.138,1.360449,1.992349
63.88736,1692.542,1.31686,1.983794
65.39365,1688.625,1.308485,1.963173
66.14347,1684.169,1.275484,1.952155
64.48695,1680.857,1.269909,1.964339
62.83068,1679.21,1.275742,1.989974
66.4372,1678.472,1.274745,1.997533
68.69373,1678.472,1.272167,1.997094
72.89298,1679.213,1.260937,1.98177
73.19299,1681.104,1.258829,1.984997
70.79298,1684.697,1.253924,1.98363
68.69999,1686.937,1.249108,1.996568
64.65,1687.001,1.247513,2.006777
72.74999,1686.735,1.241506,2.011794
75.44999,1684.522,1.234479,2.002666
77.7,1678.215,1.233407,1.997073
73.5,1671.915,1.237736,1.985271
71.55,1668.507,1.243542,2.002231
71.24999,1666.187,1.264609,2.006258
74.1,1664.186,1.269883,2.022265
75.225,1662.716,1.273852,2.013003
77.325,1662.102,1.267923,2.01479
70.575,1658.243,1.261323,2.010247
69.44999,1655.085,1.261129,2.005381
68.7,1655.206,1.265837,1.997576
72.3,1661.15,1.259537,1.996254
71.77192,1670.585,1.260265,1.993873
70.79691,1677.357,1.26089,1.995708
69.59692,1678.419,1.264704,1.99732
69.44999,1678.425,1.261304,2.000109
62.60928,1673.72,1.279196,1.993032
63.51596,1679.332,1.279692,1.977355
65.02219,1684.052,1.281179,1.990818
68.4,1687.381,1.285411,1.974127
68.4,1688.738,1.290466,1.997046
68.4,1688.758,1.287228,1.98777
67.35,1688.014,1.291444,1.99717
66.89999,1686.463,1.279893,2.006467
68.39999,1686.091,1.264173,2.010348
70.2,1684.407,1.256701,2.007624
70.07957,1679.539,1.259917,2.001504
66.32957,1678.41,1.266737,2.001246
64.37957,1678.425,1.265311,2.007463
67.19373,1678.219,1.26384,2.009266
70.33781,1675.932,1.262292,2.012909
72.43781,1673.925,1.261374,2.006896
69.36907,1668.987,1.269613,1.997925
62.925,1666.381,1.276785,1.99698
62.075,1663.577,1.287393,1.998201
65.54813,1659.209,1.285857,2.010487
73.79813,1658.714,1.282297,1.982463
75.14814,1659.822,1.275334,1.97898
73.03603,1664.51,1.2639,1.978743
71.08603,1675.324,1.263653,1.995064
69.16103,1677.86,1.258862,1.992605
66.375,1675.494,1.253383,1.993038
66.975,1671.024,1.252282,1.997578
66.75,1662.097,1.254844,1.999984
68.85,1657.114,1.251109,1.984664
66.14344,1656.952,1.248422,1.986046
67.49343,1656.952,1.243374,1.986326
67.79343,1656.952,1.239755,1.989514
67.94999,1657.505,1.243113,1.969528
65.24362,1662.498,1.246625,1.994551
65.76523,1668.268,1.240194,1.997402
69.21523,1669.989,1.242778,2.02152
70.72161,1670.047,1.23841,1.999327
69.74317,1671.801,1.234747,2.00991
67.18665,1677.153,1.22902,1.994217
66.51165,1681.048,1.219079,1.965808
71.31075,1683.254,1.22095,1.935275
69.06728,1683.318,1.216114,1.922767
74.08474,1682.678,1.2161,1.921064
70.94245,1679.485,1.217955,1.92438
74.54245,1674.215,1.214931,1.927732
67.34999,1665.471,1.217588,1.930244
66.3,1657.387,1.22707,1.936531
67.95,1653.364,1.235341,1.938521
69.14999,1652.641,1.248206,1.9376
67.64339,1652.968,1.25109,1.93811
62.24339,1656.649,1.249361,1.945597
63.6684,1660.569,1.250412,1.938114
66.675,1662.854,1.257575,1.940487
69.81798,1667.178,1.26178,1.947398
73.48537,1670.917,1.260391,1.974878
75.87742,1676.316,1.259793,1.987915
73.02843,1678.801,1.261526,1.992796
72.13605,1678.99,1.265229,1.992686
67.794,1681.76,1.270198,1.981069
69.29362,1683.307,1.269237,1.984654
67.7869,1683.322,1.272457,1.979972
71.08691,1683.322,1.269037,1.978831
73.64329,1683.322,1.269002,1.971748
77.025,1683.416,1.267521,1.983765
75.225,1684.344,1.267585,2.004205
77.775,1687.056,1.269155,2.011948
73.35,1691.436,1.268518,2.004067
73.2,1695.47,1.266997,2.000051
68.1,1695.885,1.263765,2.000937
69.9,1695.885,1.265558,1.998831
68.54343,1695.824,1.262648,1.989128
74.84344,1693.648,1.264333,1.983823
73.04343,1689.077,1.264606,1.996106
73.79295,1685.021,1.259521,1.989709
70.71046,1680.846,1.252375,1.995465
73.71046,1678.304,1.240248,1.984638
77.61752,1677.21,1.243682,1.995263
73.5,1675.402,1.238827,1.98574
66.9,1675.323,1.238001,1.992257
64.95,1675.367,1.239498,1.987099
68.24622,1677.137,1.236497,1.975999
74.24622,1681.102,1.22626,1.963145
71.98926,1683.709,1.218816,1.963559
70.77908,1684.153,1.219145,1.966153
68.67257,1685.981,1.212846,1.970836
73.77953,1687,1.211081,1.967552
77.98575,1686.966,1.2093,1.977428
76.03623,1685.531,1.212425,1.970267
69.42993,1683.047,1.215512,1.974397
67.1805,1679.747,1.215586,1.968498
71.38654,1676.147,1.215675,1.972204
68.69283,1669.25,1.217749,1.963239
68.175,1661.302,1.220449,1.96555
65.625,1656.334,1.222172,1.962395
72.225,1655.154,1.221637,1.974478
74.69235,1659.074,1.224189,1.979858
77.98508,1664.377,1.225618,1.985487
78.43151,1667.283,1.222682,1.983158
71.08916,1674.32,1.225744,1.978847
69.96793,1678.734,1.225273,1.985471
65.76485,1678.876,1.227449,1.984438
70.71485,1679.924,1.230917,1.98347
68.84336,1682.985,1.227789,1.974113
73.05,1683.322,1.225981,1.963813
74.69254,1683.322,1.222797,1.96455
76.93545,1683.322,1.220311,1.966934
75.42844,1683.337,1.217932,1.978417
74.5359,1684.888,1.211919,1.977118
74.086,1687.678,1.209159,1.975117
76.33544,1687.799,1.202613,1.969179
72.73544,1687.46,1.198097,1.963087
73.94242,1684.152,1.194566,1.955422
68.4,1680.536,1.193548,1.947716
71.24634,1677.741,1.19673,1.969951
71.23907,1671.908,1.204692,1.981989
73.89322,1670.047,1.199947,1.993013
74.63964,1670.088,1.193418,1.969895
75.39691,1670.532,1.189653,1.961166
75.44276,1674.004,1.180568,1.954522
73.8,1679.51,1.178244,1.964568
74.7,1682.321,1.171751,1.966316
75.52334,1682.43,1.171617,1.973711
78.52334,1682.43,1.16097,1.963943
75.67071,1682.43,1.161188,1.960608
73.42236,1682.734,1.150953,1.956751
68.77236,1685.498,1.149875,1.962011
68.09646,1686.447,1.149079,1.96819
66.96494,1686.454,1.151957,1.96566
69.01226,1686.454,1.154709,1.947577
68.4158,1686.454,1.153917,1.938987
73.52232,1686.454,1.15646,1.930119
74.6178,1686.454,1.16489,1.93985
76.48566,1686.454,1.168645,1.933597
74.83567,1686.454,1.170964,1.932278
77.08511,1686.495,1.171689,1.941323
76.11399,1687.967,1.179705,1.953413
74.98548,1690.288,1.177638,1.96696
70.48661,1690.497,1.180019,1.966358
70.85788,1690.504,1.185156,1.974315
72.7291,1691.521,1.180134,1.984735
74.53574,1696.447,1.18316,1.990995
75.06431,1700.628,1.184945,1.981506
70.56544,1702.585,1.187992,1.977835
71.75806,1702.744,1.184741,1.977169
70.48647,1702.744,1.193201,1.982013
74.01402,1702.737,1.199946,1.979268
74.46391,1702.01,1.192463,1.985808
74.81036,1704.625,1.192345,1.983597
74.31597,1705.273,1.191455,1.972893
71.32259,1702.529,1.205018,1.950043
69.09801,1700.905,1.205536,1.955385
67.1179,1700.855,1.204451,1.965781
68.31878,1700.855,1.205702,1.970314
70.70412,1700.855,1.207299,1.96295
74.53223,1700.855,1.206162,1.976539
72.27575,1700.905,1.209989,1.976495
72.96851,1702.529,1.206376,1.97958
74.24352,1705.308,1.213491,1.974827
75.14329,1708.231,1.224359,1.987408
73.48661,1710.629,1.217036,1.989635
68.53016,1710.883,1.224123,1.990485
70.78687,1710.617,1.224779,1.996257
73.93609,1707.143,1.228213,2.001663
73.78613,1703.489,1.226941,1.992766
70.48612,1701.101,1.225695,1.976837
72.59359,1700.067,1.226476,1.970181
77.7,1697.839,1.225177,1.973411
79.94299,1699.195,1.221257,1.985883
76.03597,1700.804,1.217373,1.979336
71.37945,1700.88,1.219144,1.983097
70.33646,1701.812,1.229276,1.979622
69.59348,1703.763,1.228926,1.986972
74.1,1704.181,1.230062,1.9722
72.15,1704.184,1.230347,1.974508
71.39336,1704.184,1.231876,1.97245
68.99335,1704.18,1.233407,1.99027
70.04336,1703.536,1.23277,1.985241
70.79317,1699.512,1.24423,1.982716
70.26478,1702.85,1.239266,1.981087
70.71478,1702.659,1.254098,1.994394
73.41793,1698.04,1.25181,1.99774
72.28968,1697.538,1.250792,1.99049
74.16094,1697.538,1.253,1.991239
70.86462,1697.538,1.252002,2.001441
72.51389,1697.95,1.253428,2.00692
71.09264,1700.442,1.256379,2.004266
68.54264,1700.855,1.254734,2.007045
66,1700.855,1.254441,1.99789
66.375,1700.855,1.250738,1.990776
72.06724,1700.592,1.249781,1.979038
69.3612,1698.305,1.248139,1.998565
69.7362,1704.842,1.244267,2.002589
66.44396,1708.418,1.243423,2.009817
67.49999,1703.825,1.24104,2.003641
68.69245,1702.77,1.238263,2.004084
65.53631,1703.256,1.241782,1.986085
70.32911,1706.352,1.242828,1.97916
66.43665,1706.866,1.243459,1.978157
68.9928,1706.653,1.242245,1.991096
67.7931,1704.223,1.241434,2.00437
69.66137,1700.573,1.242957,2.006139
76.56137,1696.661,1.243096,2.008673
79.71827,1694.704,1.25238,2.007555
76.19415,1693.135,1.253536,2.011137
67.79414,1690.607,1.245892,2.019485
61.41603,1690.676,1.234155,2.011887
66.97189,1692.852,1.226322,2.008598
70.41491,1696.272,1.215132,2.004942
73.18623,1698.461,1.209522,2.003484
69.43623,1698.641,1.214618,1.998243
68.76821,1698.641,1.207223,1.992715
69.51801,1698.641,1.203767,1.986352
78.3595,1698.641,1.193446,1.980598
77.9845,1698.656,1.190086,1.982191
78.59148,1700.392,1.191262,1.988254
69.89999,1706.471,1.192681,2.001925
73.49999,1711.355,1.196095,2.00167
75.89999,1716.944,1.197088,1.999917
75.75,1720.283,1.191948,1.989897
73.35,1723.235,1.194096,1.98663
71.7,1723.555,1.194278,1.985462
75.44999,1723.555,1.195531,1.99867
72.75,1723.338,1.194896,2.010731
70.49999,1720.924,1.194267,2.015037
65.24407,1719.395,1.192008,2.014167
66.14407,1719.352,1.186983,1.99854
65.99407,1719.034,1.182961,1.982954
69.3,1716.16,1.179926,1.982206
65.69434,1715.176,1.189348,1.983137
67.49433,1715.169,1.193003,1.992494
66.59434,1715.331,1.20776,1.988051
69.6,1717.259,1.215326,1.993629
64.95,1719.19,1.216715,2.000267
67.8,1719.352,1.222316,2.001206
69.44999,1719.352,1.219689,2.001801
70.34377,1719.345,1.220784,2.007467
68.54037,1718.229,1.218299,2.01116
69.74036,1711.007,1.212683,2.019587
71.46832,1703.292,1.212998,2.018219
73.57172,1697.562,1.214074,2.015288
72.52173,1693.241,1.221836,2.012066
74.09295,1694.123,1.224841,2.001773
69.51865,1732.022,1.251395,1.959998
