GR,RHOB,A16L,A40L,P16H,P28H,P40H,Vp
73.8038,1.822544,1.182827,1.198943,1.164963,1.174825,1.186803,1533.789
81.14169,1.863991,1.171815,1.199743,1.099892,1.128655,1.135794,1533.068
87.28783,1.888112,1.190514,1.222095,1.112249,1.144791,1.146079,1533.809
84.46577,1.880785,1.202814,1.219218,1.042382,1.08502,1.104383,1537.862
80.53725,1.841645,1.194951,1.217716,1.013633,1.061516,1.093528,1544.278
86.86841,1.790018,1.186534,1.229531,1.107142,1.107905,1.111218,1548.301
79.10399,1.773562,1.210448,1.222432,1.116977,1.12774,1.145802,1549.434
79.46386,1.768801,1.205055,1.215698,1.136654,1.150263,1.160812,1551.202
83.425,1.76701,1.206369,1.212737,1.117192,1.128982,1.151696,1552.791
83.22373,1.790537,1.19263,1.241208,1.143374,1.154773,1.161811,1551.799
81.74745,1.823271,1.198423,1.2234,1.14028,1.149738,1.154407,1550.684
83.85262,1.860493,1.192291,1.220044,1.14001,1.150306,1.157222,1552.183
84.36444,1.877667,1.206838,1.222287,1.140235,1.152632,1.160107,1553.769
87.71098,1.882176,1.220517,1.233303,1.139049,1.157984,1.171547,1552.495
83.7205,1.869716,1.232515,1.244858,1.138307,1.158252,1.170902,1549.63
83.84587,1.859499,1.219782,1.251246,1.141947,1.160291,1.168127,1548.128
83.06149,1.858045,1.237202,1.254892,1.168843,1.176851,1.183663,1548.922
78.04973,1.864277,1.245593,1.278863,1.179008,1.188796,1.199549,1550.179
83.61087,1.872847,1.248611,1.259016,1.182372,1.196269,1.210076,1550.47
82.56933,1.875946,1.254229,1.255365,1.199592,1.221253,1.23372,1549.647
83.2228,1.884728,1.242832,1.251396,1.190379,1.210614,1.215499,1548.357
83.74934,1.893363,1.262843,1.240437,1.187673,1.208629,1.209731,1551.139
88.36488,1.898921,1.265096,1.240184,1.186553,1.194776,1.202563,1556.784
88.71655,1.897681,1.251765,1.2515,1.208424,1.212458,1.217021,1556.591
81.97977,1.890642,1.241306,1.228228,1.20502,1.216706,1.22822,1552.08
82.66822,1.883834,1.220204,1.214635,1.170494,1.19726,1.217564,1548.213
83.07263,1.874179,1.218627,1.1959,1.167624,1.191617,1.217854,1543.709
85.65097,1.871762,1.203142,1.191301,1.160255,1.182968,1.203729,1537.985
78.26913,1.864459,1.114582,1.142839,1.041608,1.053122,1.049749,1531.696
83.15829,1.859181,1.081279,1.12698,0.999516,1.012141,1.021311,1525.925
88.10452,1.838724,1.058597,1.103807,1.004583,1.009613,1.021634,1522.651
85.43314,1.823141,1.040366,1.090985,0.957955,0.976342,0.997646,1522.74
82.91821,1.807479,1.008866,1.050588,0.917156,0.943297,0.960376,1523.408
81.13068,1.795272,0.999509,1.055781,0.906726,0.937078,0.959399,1521.07
82.3437,1.791589,0.98985,1.037607,0.882241,0.896976,0.905901,1516.873
78.5784,1.780519,0.992067,1.023692,0.94128,0.951766,0.964056,1515.147
75.55729,1.788081,0.984665,1.001761,0.953898,0.968797,0.984249,1516.54
73.28896,1.787064,0.992799,1.013331,0.972953,0.990351,1.004983,1518.931
71.75208,1.782273,0.9865,1.003955,0.973748,0.993657,1.007844,1521.082
88.64764,1.755271,1.010206,1.022475,0.975894,0.987336,0.990297,1521.629
91.46008,1.754718,0.995166,1.035005,0.977743,0.987113,0.991627,1520.533
94.63892,1.767396,1.0025,1.031,0.977719,0.988544,0.992635,1519.18
86.70999,1.788471,1.006257,1.052808,0.971295,0.988508,1.000752,1518.531
91.04327,1.79129,1.018068,1.060442,0.984455,0.998334,1.004375,1518.49
90.91993,1.795914,1.017872,1.062972,0.988105,0.995475,1.002759,1518.263
87.66678,1.795098,1.030287,1.061065,0.987697,1.00033,1.008771,1517.962
90.05607,1.795685,1.025148,1.057705,0.980084,0.998477,1.005826,1518.17
93.53137,1.802992,1.024349,1.074172,0.983956,1.000547,1.005834,1518.867
94.47006,1.805383,1.04377,1.080334,0.990051,1.005471,1.010079,1519.848
86.25816,1.790517,1.052959,1.101862,0.997118,1.006547,1.014937,1521.011
90.3948,1.762888,1.061247,1.09422,1.026259,1.033608,1.03179,1521.84
90.69373,1.770784,1.055867,1.087647,1.021639,1.040554,1.042808,1521.792
90.20657,1.795099,1.062323,1.10996,1.012669,1.024433,1.027542,1521.075
84.85139,1.82775,1.068675,1.114295,1.010269,1.027621,1.026364,1520.664
84.84777,1.821805,1.074177,1.107672,1.010952,1.027259,1.033472,1521.481
90.63428,1.797955,1.075434,1.114791,1.02477,1.038477,1.044324,1522.737
95.97487,1.778219,1.06843,1.113713,1.006058,1.019871,1.026483,1523.434
95.48663,1.786329,1.070607,1.127977,1.014192,1.028772,1.031907,1523.477
87.00369,1.799813,1.08348,1.121635,1.018427,1.032285,1.041713,1522.768
92.32507,1.804094,1.091646,1.107981,1.017207,1.032523,1.042758,1521.756
91.42487,1.793393,1.081676,1.108931,1.040812,1.053502,1.057064,1521.002
90.60372,1.784878,1.074245,1.118905,1.032479,1.053815,1.058746,1520.374
90.41988,1.787804,1.091529,1.132453,1.027576,1.048336,1.054191,1519.781
87.39836,1.779433,1.0786,1.129023,1.025477,1.048978,1.055038,1519.787
88.21359,1.764889,1.097831,1.114079,0.997763,1.017248,1.023829,1520.61
93.46485,1.741776,1.083406,1.127969,1.025883,1.042002,1.046594,1521.401
88.62263,1.732667,1.078621,1.11871,1.033878,1.048556,1.052737,1521.466
90.67765,1.745195,1.079451,1.115272,1.040225,1.050998,1.058761,1521.14
95.39669,1.750481,1.074083,1.122765,1.0382,1.050871,1.057987,1520.979
95.0629,1.755676,1.062787,1.101505,1.045331,1.055606,1.056223,1521.278
96.86263,1.761707,1.074749,1.109338,1.049844,1.058998,1.061333,1521.712
91.80436,1.788496,1.073417,1.091195,1.047127,1.055676,1.060884,1521.511
90.59706,1.820509,1.046159,1.077228,1.021521,1.021765,1.030759,1520.106
94.0321,1.844032,1.058803,1.096531,1.013509,1.018821,1.024531,1517.735
91.08115,1.841775,1.028047,1.08636,0.992433,1.005028,1.011733,1516.097
92.06917,1.819771,1.018712,1.073357,0.968359,0.976216,0.980131,1515.515
92.5647,1.795864,1.017184,1.081737,0.970077,0.977114,0.980129,1514.939
92.81531,1.783816,1.005815,1.076592,0.966775,0.966712,0.966908,1514.49
90.41718,1.785858,0.996053,1.06008,0.981342,0.987093,0.994479,1514.005
86.67886,1.790743,0.993274,1.04713,0.972194,0.980759,0.987141,1513.178
85.84426,1.793975,0.99109,1.038569,0.952674,0.958897,0.966578,1512.071
91.52287,1.793912,0.997441,1.042692,0.955653,0.961522,0.964447,1510.772
89.09065,1.794908,1.001474,1.044704,0.949063,0.950003,0.953998,1510.028
81.82834,1.792178,0.994973,1.044043,0.94643,0.953078,0.952869,1510.192
86.77196,1.785298,0.995024,1.062412,0.947391,0.950918,0.952325,1510.486
87.77744,1.783843,0.999929,1.049326,0.959801,0.96567,0.965404,1510.442
86.8543,1.787567,0.995237,1.049482,0.962132,0.966934,0.974923,1510.289
90.76293,1.803682,0.996425,1.025973,0.962976,0.971042,0.985459,1510.327
89.94623,1.806808,0.990219,1.027114,0.950563,0.961433,0.972006,1510.523
87.55101,1.800875,0.995701,1.006581,0.960008,0.969237,0.977711,1510.819
88.87196,1.78719,0.991594,1.006245,0.969106,0.978518,0.983393,1511.373
89.84328,1.78227,1.001567,1.02575,0.971561,0.97912,0.978584,1511.866
88.67886,1.789626,1.003005,1.021155,0.973478,0.983543,0.978619,1512.002
88.60076,1.80016,0.994543,1.009779,0.9876,0.999602,1.001194,1512.4
87.25343,1.807173,0.985954,0.996506,0.965564,0.982359,0.987461,1512.729
87.26948,1.798764,0.981101,0.981122,0.938645,0.956354,0.959711,1511.866
83.46,1.785858,0.972972,1.002905,0.929919,0.938303,0.94451,1509.948
83.84189,1.766888,0.96851,0.990835,0.923252,0.925247,0.925482,1506.655
82.27887,1.755241,0.961204,0.99246,0.907232,0.907749,0.907294,1503.032
84.06252,1.749922,0.941077,0.984841,0.905441,0.907664,0.905724,1501.679
79.18479,1.746394,0.938552,0.973754,0.884209,0.89048,0.890769,1501.698
81.83065,1.742001,0.929002,0.981892,0.872602,0.873796,0.878035,1501.421
78.69552,1.73588,0.922387,0.988175,0.864991,0.867974,0.86829,1501.215
78.26798,1.73264,0.9363,0.972822,0.864337,0.869967,0.86971,1500.979
77.10239,1.726186,0.934508,0.975085,0.871749,0.880518,0.886538,1500.945
75.47877,1.716793,0.942956,0.970251,0.880466,0.887821,0.887869,1501.897
77.67439,1.721816,0.940962,0.971808,0.884295,0.893393,0.894091,1502.926
74.21122,1.733428,0.960953,0.973826,0.918148,0.928991,0.928586,1502.9
77.59452,1.744995,0.95695,0.973422,0.914707,0.92177,0.925918,1502.145
80.56468,1.746916,0.965534,0.983245,0.955746,0.968219,0.985596,1501.48
79.54323,1.745374,0.968167,0.980093,0.950795,0.963713,0.974146,1501.425
81.35683,1.740751,0.971878,0.985358,0.952215,0.966956,0.98382,1502.033
78.72308,1.73711,0.974693,0.994744,0.944385,0.964707,0.979329,1503.245
76.90947,1.737654,0.96958,0.989837,0.931748,0.945271,0.949175,1505.39
73.81625,1.738952,0.976299,0.983327,0.927654,0.938367,0.936991,1508.438
78.58752,1.742448,0.96653,0.989029,0.947666,0.950907,0.953718,1511.044
79.99745,1.754931,0.969069,0.983594,0.969226,0.967606,0.965445,1511.865
77.19822,1.767961,0.960347,0.978531,0.968082,0.965627,0.960939,1510.338
77.30923,1.770069,0.957599,0.973457,0.952593,0.951889,0.953207,1507.82
73.45741,1.769194,0.962386,0.974436,0.931284,0.9393,0.9377,1506.94
77.81887,1.779433,0.965425,0.995031,0.920197,0.927834,0.932728,1507.103
77.28481,1.777877,0.966321,0.985126,0.918405,0.931558,0.935727,1507.078
75.7682,1.759782,0.961323,0.995198,0.921242,0.927555,0.924314,1507.749
72.38085,1.742141,0.971259,0.987833,0.921323,0.929298,0.93733,1508.662
80.51385,1.744966,0.970579,0.98548,0.920905,0.928528,0.929131,1508.978
79.05344,1.748658,0.979569,1.003047,0.929191,0.935163,0.938947,1508.985
80.26291,1.746627,0.981921,1.00316,0.943941,0.950336,0.95314,1509.061
85.34617,1.734228,0.985459,1.006229,0.952243,0.965925,0.971837,1509.27
82.74116,1.737646,0.988476,1.030774,0.943222,0.961067,0.967492,1509.361
86.85966,1.746774,0.9872,1.005834,0.950802,0.967402,0.965504,1509.374
82.77348,1.763431,0.985105,1.015525,0.950924,0.960016,0.962274,1509.862
85.36314,1.771201,0.983789,1.016339,0.954976,0.960925,0.962741,1511.073
82.23103,1.774624,0.985549,1.019799,0.947484,0.957728,0.961577,1512.503
80.13756,1.775499,0.994619,1.011748,0.95656,0.964047,0.964835,1513.42
87.1532,1.785687,0.992701,1.021898,0.970074,0.977845,0.981973,1513.427
80.23151,1.778634,1.009336,1.050791,0.941745,0.961718,0.971756,1512.4
79.21821,1.762888,1.018803,1.046091,0.948782,0.968136,0.980526,1510.984
80.65714,1.753337,1.032111,1.062984,0.968238,0.985662,0.994307,1510.147
83.75591,1.767586,1.019375,1.071974,0.967454,0.986275,0.993742,1510.425
88.51405,1.780221,1.044557,1.070907,0.962438,0.984223,0.995065,1512.114
91.87313,1.781794,1.063044,1.070119,0.998141,1.017465,1.022366,1514.481
98.97115,1.783918,1.078493,1.089123,1.017919,1.042621,1.046474,1515.956
91.7652,1.77996,1.077906,1.09265,1.001366,1.024794,1.02802,1515.804
91.84201,1.751368,1.069341,1.098832,1.026536,1.041785,1.048393,1514.824
89.83784,1.730048,1.083051,1.104044,1.037063,1.050391,1.057303,1514.138
88.25678,1.736345,1.093115,1.099477,1.042874,1.066548,1.067086,1513.812
87.65106,1.756824,1.081431,1.114417,1.022689,1.049207,1.049754,1513.369
94.90245,1.75539,1.070069,1.115005,1.011465,1.033972,1.04685,1512.498
91.00875,1.745627,1.066551,1.092628,0.994269,1.013983,1.02578,1511.345
88.75056,1.730849,1.078443,1.119434,0.97792,1.011124,1.015854,1510.736
92.9217,1.70755,1.071543,1.130527,0.987753,1.02141,1.020154,1511.5
87.22764,1.692363,1.065043,1.107182,1.000901,1.031194,1.035042,1513.257
84.31835,1.692619,1.056455,1.106978,0.995002,1.022722,1.031312,1514.83
86.97021,1.675906,1.064189,1.106438,0.951711,0.99026,0.989735,1515.26
85.88667,1.649766,1.061507,1.077243,0.935231,0.974985,0.981038,1513.985
82.81882,1.628616,1.066292,1.080531,0.946984,0.983042,0.99118,1511.927
87.18688,1.628237,1.055099,1.102361,0.982743,1.006963,1.005883,1510.576
83.99172,1.614846,1.056599,1.08475,0.966535,0.990692,0.998692,1510.26
88.25383,1.616648,1.050681,1.089489,0.981687,1.007587,1.016447,1511.369
82.31898,1.642892,1.039783,1.074418,0.981168,1.011853,1.016778,1513.643
89.77914,1.666823,1.049889,1.07972,0.934528,0.965566,0.973291,1514.863
88.50034,1.644285,1.03848,1.070036,0.951307,0.97837,0.981226,1514.101
85.70256,1.606308,1.0416,1.061149,0.969129,1.001392,1.003787,1512.939
69.72969,1.5959,1.03901,1.075114,0.981541,1.01515,1.032138,1512.958
80.19453,1.608893,1.050552,1.073912,0.9799,1.02353,1.029146,1515.121
86.46487,1.638886,1.0588,1.105898,0.966719,1.010821,1.029144,1518.512
86.1473,1.677657,1.074289,1.092358,0.991228,1.019273,1.030911,1520.671
85.01662,1.704864,1.081818,1.106764,1.015595,1.033547,1.035803,1520.841
86.37913,1.686753,1.078952,1.12564,1.007963,1.035157,1.038543,1520.221
87.02579,1.661374,1.090417,1.10686,0.983506,1.018646,1.02727,1519.317
87.19182,1.644476,1.092864,1.102723,0.979889,1.0111,1.023153,1518.557
87.19971,1.649809,1.070155,1.107342,0.966426,0.988952,0.996217,1518.893
79.36909,1.647122,1.071111,1.092574,0.982934,1.005126,1.008172,1519.885
85.80622,1.648295,1.067587,1.097934,0.988592,1.007473,1.010961,1520.676
82.78424,1.652802,1.066178,1.121492,0.97712,0.997765,0.990912,1521.92
87.69563,1.654875,1.052302,1.08045,0.946115,0.974984,0.965993,1524.56
90.93764,1.672586,1.0491,1.105582,0.972916,0.992403,0.985212,1527.981
93.2902,1.668935,1.056588,1.071556,0.94726,0.966422,0.967297,1530.321
95.50697,1.668294,1.048793,1.075193,0.996347,1.006658,1.005606,1531.367
86.59498,1.655423,1.051133,1.076652,0.986422,1.000134,0.998435,1532.14
87.6441,1.67,1.025873,1.056084,1.013077,1.022414,1.023957,1532.243
97.05105,1.678679,1.027141,1.05966,0.995848,1.004006,1.010676,1531.231
89.25082,1.698427,1.018694,1.048657,0.954843,0.960731,0.966445,1529.552
89.00374,1.717035,1.009541,1.027047,0.959027,0.959493,0.953734,1527.84
87.74951,1.748038,1.013442,1.028549,0.966103,0.968691,0.967266,1526.844
89.16984,1.757781,1.019373,1.040191,0.970492,0.971365,0.975666,1526.854
86.38267,1.772308,1.011005,1.070745,0.943439,0.953036,0.954035,1527.439
81.46,1.77976,1.018969,1.063893,0.969698,0.9779,0.981685,1527.719
80.05827,1.763673,1.011452,1.058005,0.962614,0.971182,0.974447,1527.046
87.07689,1.721326,1.017491,1.067081,0.956651,0.965252,0.967965,1525.731
83.91666,1.71833,1.023874,1.076071,0.950469,0.957839,0.970087,1524.777
84.47582,1.733148,1.034065,1.115431,0.939667,0.957969,0.966933,1524.616
83.17319,1.769699,1.027794,1.104036,0.93806,0.953625,0.966335,1524.91
85.98943,1.752278,1.064488,1.127904,0.923774,0.951734,0.976827,1525.409
82.43285,1.73607,1.08879,1.155108,0.925616,0.961673,0.979139,1526.071
86.24867,1.721898,1.115659,1.153301,0.978531,1.015734,1.034541,1526.733
88.51183,1.706675,1.1288,1.157612,0.971192,1.016178,1.031205,1527.132
87.16684,1.709001,1.143294,1.15536,0.959968,1.002375,1.026304,1527.214
84.12312,1.68786,1.148209,1.183917,1.002345,1.025202,1.033971,1527.532
83.3651,1.686805,1.135497,1.16806,1.014142,1.033317,1.051614,1529.053
82.44717,1.699849,1.140366,1.188986,1.014875,1.038396,1.046836,1531.824
88.75316,1.723831,1.110946,1.148381,1.019977,1.042957,1.044376,1533.916
88.40108,1.748439,1.093238,1.157057,1.013535,1.041428,1.047962,1532.919
84.96695,1.738251,1.083938,1.160417,1.009783,1.040262,1.053186,1529.243
87.15652,1.72935,1.08726,1.140188,1.005222,1.038364,1.044691,1526.121
89.82597,1.701511,1.085721,1.138672,0.969699,0.993979,1.011715,1526.084
96.04202,1.674855,1.09802,1.129822,0.984522,1.008611,1.027485,1528.197
96.45168,1.665882,1.116192,1.16003,1.02227,1.061312,1.070174,1529.524
92.67182,1.676421,1.143905,1.157288,1.070143,1.119046,1.125422,1528.978
90.32101,1.726684,1.157513,1.176881,1.079506,1.124439,1.138014,1527.364
90.95313,1.748097,1.16861,1.149464,1.062637,1.113006,1.133289,1525.942
92.6468,1.746874,1.159444,1.175838,1.088825,1.125807,1.136552,1525.852
90.90363,1.693425,1.114231,1.164155,1.104807,1.124019,1.124535,1527.173
90.21645,1.652953,1.102691,1.161035,1.083997,1.101694,1.107825,1528.573
84.03815,1.67435,1.053417,1.113211,0.970302,0.984073,0.996575,1528.429
83.79582,1.734204,1.035975,1.090865,0.944166,0.959267,0.971701,1526.45
84.70791,1.801579,1.024401,1.076416,0.94476,0.954889,0.960861,1523.935
84.59856,1.808229,1.013852,1.064592,0.943241,0.954682,0.955396,1522.256
92.20808,1.815705,1.00414,1.044627,0.939418,0.949277,0.959517,1521.009
84.13808,1.82015,0.99626,1.032824,0.943652,0.950681,0.956271,1519.323
86.26514,1.816254,1.002474,1.037282,0.952521,0.958141,0.961833,1517.762
89.27802,1.807572,0.988604,1.035035,0.978542,0.98172,0.977523,1517.269
86.60149,1.792273,0.991419,1.046166,0.987028,0.988541,0.984933,1517.939
81.859,1.7892,0.991778,1.042947,0.984862,0.987571,0.981906,1519.032
68.01127,1.795268,0.985921,1.057646,0.979465,0.979094,0.977432,1519.773
90.96218,1.812218,0.989681,1.048857,0.969977,0.971847,0.983495,1519.92
87.44988,1.815496,0.983693,1.059821,0.941318,0.954495,0.96819,1519.661
85.19656,1.812987,0.991019,1.052974,0.935934,0.948975,0.961635,1519.098
89.59383,1.798029,1.020609,1.068925,0.903041,0.918051,0.932717,1518.592
85.02525,1.78169,1.030502,1.064216,0.928494,0.94399,0.952481,1518.428
83.01709,1.773335,1.061821,1.054257,1.018928,1.055188,1.082634,1517.504
91.45071,1.771829,1.081782,1.05947,1.054469,1.101708,1.142745,1515.704
88.64772,1.791231,1.068738,1.071787,1.058771,1.111547,1.151862,1514.635
87.90649,1.810176,1.05017,1.078962,1.033446,1.064992,1.082401,1514.406
87.652,1.820896,1.021919,1.07515,0.993676,1.013309,1.027162,1514.437
90.80593,1.818196,1.033656,1.075673,0.993539,1.007129,1.015914,1515.057
86.95689,1.791086,1.021768,1.082155,0.934149,0.943088,0.949454,1516.065
80.07271,1.76326,1.008861,1.073466,0.936272,0.94857,0.952696,1516.999
86.92303,1.748098,0.990322,1.046366,0.92588,0.937914,0.94769,1517.771
85.42401,1.749017,0.984961,1.040023,0.935643,0.941856,0.947978,1518.156
87.80447,1.761626,0.981501,1.033819,0.941072,0.946102,0.955594,1518.524
95.02249,1.775926,0.986401,1.02315,0.94018,0.945449,0.952505,1519.529
96.44754,1.800448,0.993075,1.047348,0.957906,0.964022,0.96452,1521.015
91.43633,1.818323,1.003547,1.043555,0.977585,0.983267,0.983267,1522.656
92.99091,1.829234,0.996267,1.033939,0.978411,0.983314,0.981767,1524.683
95.89706,1.831357,1.006051,1.044024,0.982057,0.98779,0.986476,1526.855
95.42534,1.832353,1.021117,1.05002,1.011589,1.018026,1.018647,1527.815
93.96322,1.83751,1.018622,1.046649,1.012325,1.01852,1.019766,1527.301
94.65845,1.843322,1.020681,1.055152,1.01331,1.02402,1.029196,1526.221
94.62096,1.848405,1.017155,1.065286,1.012335,1.020899,1.024219,1524.958
84.70068,1.84042,1.001273,1.039919,0.986588,0.996284,0.990857,1523.921
88.58967,1.82173,0.999469,1.03829,0.946444,0.956553,0.959959,1523.169
92.14733,1.802118,0.984133,1.032564,0.940472,0.94935,0.953861,1522.427
89.57627,1.794985,0.986404,1.014528,0.944931,0.951571,0.954341,1521.911
83.20331,1.797046,0.975295,1.015514,0.942496,0.948939,0.950306,1521.071
84.49995,1.804031,0.969754,1.011972,0.92301,0.933898,0.937863,1519.376
89.08491,1.808572,0.964302,0.997928,0.920023,0.929005,0.92955,1518.083
87.98335,1.806946,0.958543,0.981922,0.916744,0.925786,0.931167,1518.092
89.69135,1.798713,0.957103,0.981171,0.916811,0.926276,0.927277,1518.743
86.07314,1.782843,0.95313,1.001557,0.918462,0.92445,0.926308,1519.387
83.10859,1.770588,0.951603,0.987214,0.912938,0.920442,0.919844,1519.997
82.52458,1.775294,0.953477,0.984345,0.912467,0.921936,0.924677,1520.563
85.06603,1.78599,0.949569,0.981724,0.923183,0.929583,0.927986,1520.261
90.89072,1.80114,0.956138,0.972997,0.898733,0.909721,0.913224,1519.29
90.22658,1.794768,0.954358,0.982781,0.900505,0.910372,0.91506,1519.306
84.77078,1.793994,0.956009,0.986573,0.921733,0.927952,0.928438,1520.049
87.08492,1.785054,0.966554,0.99385,0.92469,0.930569,0.938184,1520.121
94.84264,1.792211,0.969872,1.00329,0.939384,0.940994,0.949202,1519.972
89.3028,1.790983,0.970964,0.999396,0.959557,0.965811,0.969316,1520.401
87.10361,1.799562,0.971466,0.996406,0.967504,0.97473,0.97792,1520.705
86.75587,1.814123,0.973587,1.013616,0.961204,0.96981,0.97493,1521.019
84.14791,1.814133,0.97433,1.009904,0.937783,0.944037,0.948907,1521.705
93.77817,1.812821,0.971707,1.019227,0.938056,0.946992,0.946933,1522.464
95.0358,1.798518,0.983907,1.02518,0.932565,0.943475,0.943812,1523.33
84.65933,1.795529,0.989965,1.016515,0.926087,0.937589,0.937039,1524.306
88.15902,1.782905,0.992244,1.020121,0.953745,0.960153,0.963615,1525.464
